기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),"의무식
여부",구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비
2021,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,"3,663",131,770,210,0,0,27,344,O,직영(구내),K동(제2생활관),2013,0,0,0,131,"4,300","241,071",0,0,0,0,0,0
2021,대학교,사립,전남,기존,영산선학대학교,34,10,118,14,2,0,14,2,X,직영(구내),원광원,1995,0,0,0,0,0,0,0,0,0,10,0,0
2021,대학교,사립,전남,기존,영산선학대학교,34,5,118,0,0,0,0,0,X,직영(구내),여서원관2,2001,0,0,0,5,0,0,0,0,0,0,0,0
2021,대학교,사립,전남,기존,영산선학대학교,34,8,118,0,0,0,0,0,X,직영(구내),여서원관1,2001,2,0,0,0,0,0,6,0,0,0,0,0
2021,대학교,사립,전남,기존,영산선학대학교,34,12,118,18,1,0,18,0,X,직영(구내),정진원,1991,0,0,0,0,0,0,0,0,0,12,0,0
2021,대학교,사립,전북,기존,예수대학교,544,39,85,70,0,0,5,87,O,직영(구내),신애학사,1985,0,0,0,32,"3,250","159,818",7,"3,250","139,091",0,0,0
2021,대학교,사립,전북,기존,예원예술대학교,"1,067",0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,404,50,108,64,2,0,0,102,O,임차,학생생활관,2015,0,0,0,42,"5,000","300,000",8,"5,000","285,000",0,0,0
2021,대학교,사립,경기,기존,용인대학교,"5,860",140,495,349,0,0,0,349,X,직영(구내),생활관,1993,0,0,0,23,0,"97,826",115,0,"97,826",2,0,"97,826"
2021,대학교,사립,경기,기존,용인대학교,"5,860",48,495,0,25,0,0,25,X,직영(구외),근린생활관,1999,0,0,0,48,0,"163,044",0,0,0,0,0,0
2021,대학교,사립,전북,기존,우석대학교,"7,890",159,"2,197",279,5,0,0,447,O,직영(구내),우석헌4관,2003,42,"3,750","295,596",117,"3,750","185,780",0,0,0,0,0,0
2021,대학교,사립,전북,기존,우석대학교,"7,890",363,"2,197",477,7,0,0,784,O,직영(구내),우석헌3관,2003,87,"3,750","295,596",276,"3,750","185,780",0,0,0,0,0,0
2021,대학교,사립,전북,기존,우석대학교,"7,890",160,"2,197",145,0,0,0,277,O,직영(구내),우석헌2관,1996,0,0,0,0,0,0,0,0,0,160,"3,750","119,725"
2021,대학교,사립,전북,기존,우석대학교,"7,890",119,"2,197",173,2,0,1,263,O,직영(구내),우석헌,2014,0,0,0,119,"4,300","233,945",0,0,0,0,0,0
2021,대학교,사립,전북,기존,우석대학교,"7,890",25,"2,197",36,0,0,0,36,X,직영(구내),우영관,2002,0,0,0,25,0,"44,506",0,0,0,0,0,0
2021,대학교,사립,전북,기존,우석대학교,"7,890",111,"2,197",130,0,0,0,190,O,직영(구내),우석헌1관,1991,0,0,0,0,0,0,90,"3,750","174,771",21,"3,750","132,569"
2021,대학교,사립,대전,기존,우송대학교,"9,671",54,"2,157",0,0,0,0,0,O,직영(구외),비래동기숙사,1995,0,0,0,0,0,0,0,0,0,54,"3,200","114,000"
2021,대학교,사립,대전,기존,우송대학교,"9,671",0,"2,157",0,0,0,0,0,X,직영(구내),솔지오A(청솔관),1995,0,0,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,대전,기존,우송대학교,"9,671",57,"2,157",64,0,3,139,108,O,직영(구내),솔지오C(자립관),1995,0,0,0,57,"3,200","195,000",0,0,0,0,0,0
2021,대학교,사립,대전,기존,우송대학교,"9,671",2,"2,157",8,0,0,17,0,O,직영(구내),솔지오E(협동관),1995,0,0,0,0,0,0,0,0,0,2,"3,200","180,000"
2021,대학교,사립,대전,기존,우송대학교,"9,671",367,"2,157",0,78,8,0,86,O,직영(구내),국제기숙사,2008,0,0,0,351,"3,200","150,000",0,0,0,16,"3,200","132,000"
2021,대학교,사립,대전,기존,우송대학교,"9,671",212,"2,157",345,0,0,33,887,O,직영(구내),청운1숙,2000,0,0,0,212,"3,200","141,000",0,0,0,0,0,0
2021,대학교,사립,대전,기존,우송대학교,"9,671",87,"2,157",32,32,31,207,170,O,직영(구내),솔지오B(단정관),1995,0,0,0,87,"3,200","195,000",0,0,0,0,0,0
2021,대학교,사립,대전,기존,우송대학교,"9,671",107,"2,157",106,30,15,371,138,O,직영(구내),솔지오D(독행관),1995,5,"3,200","195,000",87,"3,200","195,000",4,"3,200","180,000",11,"3,200","180,000"
2021,대학교,사립,대전,기존,우송대학교,"9,671",28,"2,157",108,0,0,135,108,O,직영(구내),청운2숙,1980,0,0,0,0,0,0,0,0,0,28,"3,200","132,000"
2021,대학교,특별법법인,울산,기존,울산과학기술원,"3,922",728,"1,874",444,72,0,79,642,X,민자(BTL),1차,2010,728,0,"238,800",0,0,0,0,0,0,0,0,0
2021,대학교,특별법법인,울산,기존,울산과학기술원,"3,922",384,"1,874",238,44,0,35,323,X,민자(BTL),2차,2011,384,0,"214,260",0,0,0,0,0,0,0,0,0
2021,대학교,특별법법인,울산,기존,울산과학기술원,"3,922",256,"1,874",228,19,0,23,224,X,직영(구내),3차,2012,256,0,"225,000",0,0,0,0,0,0,0,0,0
2021,대학교,특별법법인,울산,기존,울산과학기술원,"3,922",506,"1,874",255,74,0,70,249,X,민자(BTL),4차,2014,506,0,"235,710",0,0,0,0,0,0,0,0,0
2021,대학교,사립,울산,기존,울산대학교,"12,964",345,"2,609",599,0,0,0,936,O,직영(구내),기린관,2012,4,"2,700","204,000",341,"2,700","204,000",0,0,0,0,0,0
2021,대학교,사립,울산,기존,울산대학교,"12,964",254,"2,609",496,0,0,0,848,O,직영(구내),KCC생활관,2019,4,"2,700","204,000",250,"2,700","204,000",0,0,0,0,0,0
2021,대학교,사립,울산,기존,울산대학교,"12,964",117,"2,609",0,71,14,0,71,O,직영(구내),국제관,2010,0,0,0,114,"2,700","204,000",3,"2,700","204,000",0,0,0
2021,대학교,사립,울산,기존,울산대학교,"12,964",223,"2,609",561,0,0,0,700,O,직영(구내),목련관,2003,0,0,0,163,"2,700","167,600",0,0,0,60,"2,700","123,000"
2021,대학교,사립,울산,기존,울산대학교,"12,964",154,"2,609",615,0,0,0,871,O,직영(구내),무거관,1995,0,0,0,0,0,0,0,0,0,154,"2,700","165,000"
2021,대학교,사립,전북,기존,원광대학교,"15,762",315,"3,737",623,0,0,5,705,O,직영(구내),보은관,2001,0,0,0,309,"3,200","187,431",0,0,0,6,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",235,"3,737",342,0,0,2,340,O,직영(구내),외국어학습관,2004,0,0,0,235,"3,200","187,431",0,0,0,0,0,0
2021,대학교,사립,전북,기존,원광대학교,"15,762",40,"3,737",41,0,0,0,41,O,직영(구외),서원관,2007,0,0,0,0,0,0,0,0,0,40,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",120,"3,737",224,0,0,1,284,O,직영(구내),청운관,1993,0,0,0,119,"3,200","187,431",0,0,0,1,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",123,"3,737",124,0,0,0,124,O,직영(구내),용화관,2007,0,0,0,123,"3,200","187,431",0,0,0,0,0,0
2021,대학교,사립,전북,기존,원광대학교,"15,762",174,"3,737",334,0,0,25,380,O,직영(구내),삼동관,2007,0,0,0,173,"3,200","187,431",0,0,0,1,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",464,"3,737",850,0,0,5,845,O,직영(구내),학림관,1995,0,0,0,458,"3,200","187,431",0,0,0,6,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",95,"3,737",0,0,0,0,0,X,직영(구외),도덕관,1986,1,0,"187,431",84,0,"187,431",4,0,"187,431",6,0,"187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",106,"3,737",153,15,8,5,305,O,민자(BTO),익산글로벌교류센터,2016,2,"3,200","224,439",104,"3,200","224,439",0,0,0,0,0,0
2021,대학교,사립,전북,기존,원광대학교,"15,762",75,"3,737",146,0,0,17,199,O,직영(구내),사은관,1990,0,0,0,74,"3,200","187,431",0,0,0,1,"3,200","187,431"
2021,대학교,사립,전북,기존,원광대학교,"15,762",60,"3,737",120,0,0,6,154,O,직영(구내),개벽관,1995,0,0,0,60,"3,200","187,431",0,0,0,0,0,0
2021,대학교,사립,경북,기존,위덕대학교,"2,854",29,681,66,2,0,1,67,X,임차,삼성아파트,1999,0,0,0,0,0,0,29,0,"64,886",0,0,0
2021,대학교,사립,경북,기존,위덕대학교,"2,854",47,681,0,0,0,0,0,X,직영(구내),선우관,1996,0,0,0,0,0,0,10,0,"162,600",37,0,"162,600"
2021,대학교,사립,경북,기존,위덕대학교,"2,854",42,681,65,0,0,9,64,X,직영(구내),유마관,1996,0,0,0,0,0,0,0,0,0,42,0,"162,600"
2021,대학교,사립,경북,기존,위덕대학교,"2,854",62,681,97,0,0,11,95,X,직영(구내),옥야관,1998,0,0,0,0,0,0,0,0,0,62,0,"162,600"
2021,대학교,사립,충북,기존,유원대학교,"3,296",84,959,0,46,0,0,0,O,직영(구외),유원대학교 교외생활관,1994,0,0,0,0,0,0,0,0,0,84,"2,750","143,363"
2021,대학교,사립,충북,기존,유원대학교,"3,296",33,959,0,0,0,0,0,O,직영(구내),명인관,2016,0,0,0,0,0,0,33,"2,750","143,363",0,0,0
2021,대학교,사립,충북,기존,유원대학교,"3,296",9,959,0,0,0,0,0,O,직영(구내),고시원,1994,0,0,0,0,0,0,0,0,0,9,"2,750","143,363"
2021,대학교,사립,충북,기존,유원대학교,"3,296",33,959,0,0,0,0,50,O,직영(구내),명현관,2017,0,0,0,0,0,0,0,0,0,33,"2,750","137,838"
2021,대학교,사립,충북,기존,유원대학교,"3,296",56,959,3,0,0,0,123,O,직영(구내),명인관,2018,0,0,0,0,0,0,0,0,0,56,"2,750","145,946"
2021,대학교,사립,대전,기존,을지대학교,291,43,74,12,0,0,1,25,X,직영(구내),신생활관,2010,12,0,"260,870",31,0,"182,609",0,0,0,0,0,0
2021,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,"3,714",254,500,214,14,1,0,229,O,직영(구내),인애학사,2008,8,"4,300","529,730",246,"4,300","310,000",0,0,0,0,0,0
2021,대학교,사립,경기,기존,을지대학교 _제3캠퍼스,734,88,173,130,0,0,87,98,X,직영(구내),EU-House,2020,3,0,"534,546",85,0,"312,818",0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",248,"4,227",153,94,0,114,834,X,직영(구내),I-House A/B(대학원기숙사),2006,68,0,"456,306",180,0,"303,340",0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",72,"4,227",44,17,9,1,69,X,직영(구내),I-House C(이화.삼성국제기숙사),2006,27,0,"649,349",45,0,"401,387",0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",137,"4,227",132,25,0,421,469,X,직영(구내),한우리집 C동,2016,0,0,0,56,0,"385,802",0,0,0,81,0,"322,353"
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",0,"4,227",0,0,0,0,0,X,직영(구내),I-House D(제2국제기숙사),2012,0,0,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",348,"4,227",230,105,0,2,681,X,직영(구내),E-House 203동/204동(기숙사신관B동),2016,211,0,"383,808",90,0,"442,473",47,0,"442,473",0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",33,"4,227",1,1,27,1,28,X,직영(구내),I-House E(국제기숙사별관),2013,33,0,"407,516",0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",324,"4,227",291,3,0,5,530,X,직영(구내),E-House 301동/302동(기숙사신관C동),2016,186,0,"379,789",66,0,"442,473",62,0,"442,473",10,0,"442,473"
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",332,"4,227",311,16,0,1,389,X,직영(구내),E-House 201동/202동(기숙사신관A동),2016,194,0,"383,568",72,0,"442,473",56,0,"442,473",10,0,"442,473"
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",99,"4,227",169,0,0,109,92,X,직영(구내),마곡 의학관,2018,19,0,"391,500",80,0,"275,500",0,0,0,0,0,0
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",325,"4,227",314,0,0,2,405,X,직영(구내),E-House 303동/304동(기숙사신관D동),2016,190,0,"379,932",79,0,"442,473",51,0,"442,473",5,0,"442,473"
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",9,"4,227",25,0,0,0,25,O,행복기숙사,홍제동행복(연합)기숙사,2014,0,0,0,5,"3,300","283,350",0,0,0,4,"3,300","214,200"
2021,대학교,사립,서울,기존,이화여자대학교,"19,510",500,"4,227",491,1,0,75,875,X,직영(구내),한우리집,1999,135,0,"474,118",365,0,"391,658",0,0,0,0,0,0
2021,대학교,사립,경남,기존,인제대학교,"8,057",221,"2,010",380,6,48,65,"3,075",X,직영(구내),인정관,2006,4,0,"203,478",217,0,"203,478",0,0,0,0,0,0
2021,대학교,사립,경남,기존,인제대학교,"8,057",44,"2,010",0,5,72,0,77,X,직영(구내),양현재(IET),1987,0,0,0,44,0,"163,158",0,0,0,0,0,0
2021,대학교,사립,경남,기존,인제대학교,"8,057",28,"2,010",50,0,0,10,40,O,직영(구내),백양재(체육부),1996,0,0,0,0,0,0,0,0,0,28,"3,333",0
2021,대학교,사립,경남,기존,인제대학교,"8,057",27,"2,010",6,0,0,3,3,X,직영(구내),정산재(고시원),2002,0,0,0,12,0,0,0,0,0,15,0,0
2021,대학교,사립,경남,기존,인제대학교,"8,057",382,"2,010","1,056",0,0,104,"4,668",X,직영(구내),인덕재,1997,0,0,0,120,0,"169,565",0,0,0,262,0,"117,391"
2021,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,097",3,120,0,3,0,0,3,X,직영(구외),현대아이아파트,2002,0,0,0,0,0,0,3,0,"141,429",0,0,0
2021,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,097",4,120,0,6,0,0,6,X,직영(구외),가야벽산아파트,1991,0,0,0,3,0,"141,429",1,0,"141,429",0,0,0
2021,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,097",6,120,0,4,0,0,4,X,직영(구외),현대아이아파트,2002,0,0,0,6,0,"125,700",0,0,0,0,0,0
2021,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,097",18,120,28,0,0,7,21,X,직영(구내),로얄파크빌,2004,0,0,0,18,0,"147,857",0,0,0,0,0,0
2021,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,"1,097",36,120,43,0,0,7,36,X,직영(구내),로얄파크빌,2004,18,0,"214,286",18,0,"115,714",0,0,0,0,0,0
2021,대학교,사립,인천,기존,인천가톨릭대학교,815,127,208,55,4,0,36,23,O,직영(구내),"대건,양업관",1999,86,"3,000","387,248",41,"3,000","387,248",0,0,0,0,0,0
2021,대학교,사립,인천,기존,인천가톨릭대학교,815,10,208,9,0,0,7,2,O,직영(구내),영성관,1999,0,0,0,0,0,0,0,0,0,10,"3,000","380,270"
2021,대학교,국립대법인,인천,기존,인천대학교,"12,002",500,"3,076",895,0,0,87,"1,266",X,민자(BTL),제3기숙사,2020,0,0,0,500,0,"214,286",0,0,0,0,0,0
2021,대학교,국립대법인,인천,기존,인천대학교,"12,002",278,"3,076",228,104,1,0,363,X,직영(구내),제1기숙사,2009,0,0,0,83,0,"203,571",0,0,0,195,0,"123,214"
2021,대학교,국립대법인,인천,기존,인천대학교,"12,002",565,"3,076",927,0,0,48,"1,258",X,민자(BTL),제2기숙사,2018,0,0,0,565,0,"214,286",0,0,0,0,0,0
2021,대학교,사립,인천,기존,인하대학교,"18,920",46,"2,406",105,1,0,4,105,O,직영(구내),제3기숙사,2006,0,0,0,32,"3,750","326,588",14,"3,750","324,771",0,0,0
2021,대학교,사립,인천,기존,인하대학교,"18,920",258,"2,406","1,018",0,0,39,"1,327",O,직영(구내),제1기숙사(웅비재),2000,0,0,0,7,"3,750","278,400",0,0,0,251,"3,750","165,000"
2021,대학교,사립,인천,기존,인하대학교,"18,920",373,"2,406","1,242",40,0,46,"1,565",O,직영(구내),제2기숙사(비룡재),2006,0,0,0,105,"3,750","289,917",0,0,0,268,"3,750","181,200"
2021,대학교,사립,서울,기존,장로회신학대학교,"2,000",81,642,151,5,0,4,136,X,직영(구내),명성소망관,2006,0,0,0,0,0,0,0,0,0,81,0,"179,217"
2021,대학교,사립,서울,기존,장로회신학대학교,"2,000",24,642,43,1,0,1,76,X,직영(구내),여학생관,1987,2,0,0,8,0,"240,000",0,0,0,14,0,"245,217"
2021,대학교,사립,서울,기존,장로회신학대학교,"2,000",72,642,127,9,0,2,156,X,직영(구내),영성생활관,2013,0,0,0,22,0,"920,000",0,0,0,50,0,"221,217"
2021,대학교,국립,광주,기존,전남대학교,"20,060",70,"4,393",98,32,2,35,66,X,직영(구내),숭현학사(3동),1986,0,0,0,70,0,"135,303",0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060",104,"4,393",87,13,0,23,112,X,직영(구내),보람학사(6동),1997,104,0,"246,816",0,0,0,0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060",71,"4,393",108,28,2,35,67,X,직영(구내),진명학사(4동),1988,0,0,0,71,0,"135,303",0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060",70,"4,393",102,37,0,39,104,X,직영(구내),청아학사(5동),1990,0,0,0,70,0,"135,303",0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060","1,582","4,393","2,324",177,173,582,"2,979",X,민자(BTL),예향학사(9동),2008,19,0,"298,071","1,563",0,"149,035",0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060",222,"4,393",350,11,5,102,366,X,직영(구내),한울학사(8동),2007,72,0,"282,500",150,0,"141,250",0,0,0,0,0,0
2021,대학교,국립,광주,기존,전남대학교,"20,060",200,"4,393",304,0,0,142,163,X,민자(BTL),청진학사(10동),2019,50,0,"341,667",150,0,"205,060",0,0,0,0,0,0
2021,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,511",198,966,335,61,0,61,804,X,직영(구내),열린학사,2006,0,0,0,198,0,"157,565",0,0,0,0,0,0
2021,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,511",216,966,358,74,0,74,532,X,직영(구내),푸른학사,1999,0,0,0,216,0,"157,565",0,0,0,0,0,0
2021,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,"2,511",69,966,0,0,0,0,0,X,직영(구내),미래학사,1990,0,0,0,69,0,"157,565",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",484,"5,045",829,0,0,95,"1,234",O,민자(BTL),새빛관(1~2관),2010,5,"3,160","156,300",479,"3,160","156,300",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",390,"5,045",745,19,0,17,602,O,직영(구내),"대동,평화관",1990,5,"3,160","128,100",385,"3,160","128,100",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",259,"5,045",430,5,0,140,499,X,민자(BTL),혜민관(1~2관),2009,15,0,"306,000",244,0,"153,000",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",242,"5,045",542,0,0,1,"1,010",O,민자(BTL),한빛관,2017,4,"3,160","178,936",208,"3,160","178,936",0,0,0,30,"3,160","147,436"
2021,대학교,국립,전북,기존,전북대학교,"21,121",96,"5,045",161,1,0,0,201,X,직영(구내),웅비관,2003,0,0,0,96,0,"128,100",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",101,"5,045",126,8,0,0,134,X,직영(구내),청운관,2015,2,0,"164,400",99,0,"164,400",0,0,0,0,0,0
2021,대학교,국립,전북,기존,전북대학교,"21,121",911,"5,045","1,476",226,65,360,"1,766",O,민자(BTL),참빛관(1~5관),2009,10,"2,350","153,000",901,"2,350","153,000",0,0,0,0,0,0
2021,교육대학,국립,전북,기존,전주교육대학교,"1,174",132,485,265,0,0,12,280,O,민자(BTL),신관(BTL),2009,2,"3,500","234,615",127,"3,500","156,410",3,"3,500","156,410",0,0,0
2021,교육대학,국립,전북,기존,전주교육대학교,"1,174",112,485,220,0,0,10,210,O,직영(구내),명학관,1999,4,"3,500","192,308",108,"3,500","128,205",0,0,0,0,0,0
2021,대학교,사립,전북,기존,전주대학교,"11,793",295,"1,971",397,15,12,154,389,X,직영(구내),스타빌,2002,0,0,0,295,0,"208,661",0,0,0,0,0,0
2021,대학교,사립,전북,기존,전주대학교,"11,793",446,"1,971",842,18,32,460,"1,263",X,민자(BTO),스타타워,2009,42,0,"472,232",336,0,"307,500",0,0,0,68,0,"232,121"
2021,대학교,사립,전북,기존,전주대학교,"11,793",28,"1,971",0,0,0,0,0,X,직영(구내),스타누리,2016,0,0,0,0,0,0,0,0,0,28,0,"219,643"
2021,대학교,사립,전북,기존,전주대학교,"11,793",149,"1,971",214,0,40,107,196,X,직영(구내),스타홈,1996,0,0,0,149,0,"192,054",0,0,0,0,0,0
2021,대학교,사립,제주,기존,제주국제대학교,752,35,150,29,5,6,0,0,X,직영(구내),학생생활관,1996,0,0,0,0,0,0,0,0,0,35,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",265,"2,710",365,5,0,7,176,X,직영(구내),학생생활관3호관,1986,54,0,"248,935",113,0,"130,862",98,0,"119,858",0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",118,"2,710",181,32,19,14,304,X,민자(BTL),학생생활관5호관(일반),2017,0,0,0,118,0,"188,858",0,0,0,0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",126,"2,710",160,7,0,5,54,X,직영(구내),학생생활관2호관,1983,44,0,"248,935",82,0,"137,108",0,0,0,0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",500,"2,710",720,91,49,33,"1,316",X,민자(BTL),학생생활관6호관,2018,100,0,"333,401",400,0,"196,888",0,0,0,0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",312,"2,710",507,76,9,30,796,X,민자(BTL),학생생활관4호관,2009,0,0,0,312,0,"170,716",0,0,0,0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",50,"2,710",100,0,0,0,0,X,직영(구내),사봉생활관,2004,0,0,0,50,0,0,0,0,0,0,0,0
2021,대학교,국립,제주,기존,제주대학교,"10,291",49,"2,710",37,0,0,0,37,X,임차,의전원학생생활관,2013,48,0,"287,238",1,0,"129,779",0,0,0,0,0,0
